Title,Address,Phone,country_code,Website,Emails
Il Corallo Trattoria,"176 Prince St, New York, NY 10012, संयुक्त राज्य",12129417119,,https://ilcorallotrattoria.com,10012contact212-941-7119hello@ilcorallotrattoria.comhours
Osteria Nonnino,"637 Hudson St, New York, NY 10014, संयुक्त राज्य",12126253333,,https://osterianonnino.com,osterianonnino@gmail.com;osterianonnino@gmail.comhoursopen
Malatesta Trattoria,"649 Washington St, New York, NY 10014, संयुक्त राज्य",12127411207,,https://malatestanyc.com,null
I Sodi,"314 Bleecker St, New York, NY 10014, संयुक्त राज्य",12124145774,,https://isodinyc.com,null
Torrisi,"275 Mulberry St, New York, NY 10012, संयुक्त राज्य",12122543000,,https://torrisinyc.com,10012reservations@torrisinyc.comfacebookinstagramreserve;reservations@torrisinyc.com;reservations@torrisinyc.com.reserve
Locanda Verde Tribeca,"377 Greenwich St, New York, NY 10013, संयुक्त राज्य",12129253797,,https://locandaverdenyc.com,null
Maestro Pasta,"102 MacDougal St, New York, NY 10012, संयुक्त राज्य",16464846446,,https://maestropasta.com,6446info@maestropasta.com;info@maestropasta.com
Emilio's Ballato,"55 E Houston St, New York, NY 10012, संयुक्त राज्य",12122748881,,https://emiliosballato.com,emiliovitolo237@gmail.com;houstonstreetemiliovitolo237@gmail.com
Pisillo Italian Panini,"97 Nassau St, New York, NY 10038, संयुक्त राज्य",12122273104,,https://pisillopanini.com,null
Marcellino,"178 Mulberry St, New York, NY 10012, संयुक्त राज्य",16469984576,,https://marcellino-nyc.com,marcellinonyc@gmail.com;marcellinonyc@gmail.comcontact;marcellinonyc@gmail.compowered
OLIO E PIÙ,"3 Greenwich Ave, New York, NY 10014, संयुक्त राज्य",12122436546,,https://olioepiu.com,null
Emporio,"231 Mott St, New York, NY 10012, संयुक्त राज्य",12129661234,,https://emporiony.com,null
Puglia,"189 Hester St, New York, NY 10013, संयुक्त राज्य",12129666006,,https://pugliaofnyc.com,null
Lupa,"170 Thompson St, New York, NY 10012, संयुक्त राज्य",12129825089,,https://luparestaurant.com,null
Osteria Carlina Tribeca,"11 Varick St, New York, NY 10013, संयुक्त राज्य",16463704929,,https://osteriacarlina.com,barmariobk@gmail.com;info@osteriacarlina.com;office@osteriacarlina.com;reservations@osteriacarlina.com
Giano,"126 E 7th St, New York, NY 10009, संयुक्त राज्य",12126737200,,https://gianonyc.com,info@gianonyc.com;info@gianonyc.comrestaurant
Joseph's Restaurant,"3 Hanover Square, New York, NY 10004, संयुक्त राज्य",12127471300,,https://josephsnyc.com,null
Felice 15 Gold,"15 Gold St, New York, NY 10038, संयुक्त राज्य",12127855950,,https://felicerestaurants.com,null
Pietro Nolita,"174 Elizabeth St, New York, NY 10012, संयुक्त राज्य",,,https://pietronolita.com,pink@pietronolita.com;streetpink@pietronolita.com
Tucci New York City,"643 Broadway, New York, NY 10012, संयुक्त राज्य",19178311401,,https://tuccinyc.com,null
Benito One,"174 Mulberry St, New York, NY 10013, संयुक्त राज्य",12122269171,,https://benito1.com,null
Grotta Azzurra,"177 Mulberry St, New York, NY 10013, संयुक्त राज्य",12129258775,,https://bluegrotta.com,contact@bluegrotta.com
Carmine's - Time Square,"200 W 44th St, New York, NY 10036, संयुक्त राज्य",12122213800,,https://carminesnyc.com,null
Da Andrea,"35 W 13th St, New York, NY 10011, संयुक्त राज्य",12123671979,,https://daandreanyc.com,null
Tony's Di Napoli,"147 W 43rd St, New York, NY 10036, संयुक्त राज्य",12122210100,,https://tonysnyc.com,null
Mareluna,"137 Sullivan St, New York, NY 10012, संयुक्त राज्य",12125107774,,https://marelunanyc.com,null
La Pecora Bianca SoHo,"54 Prince St, New York, NY 10012, संयुक्त राज्य",12123808202,,https://lapecorabianca.com,null
Il Posto Accanto,"190 E 2nd St, New York, NY 10009, संयुक्त राज्य",12122283562,,https://ilpostoaccantonyc.com,null
Lunella,"173 Mulberry St, New York, NY 10013, संयुक्त राज्य",12129666639,,https://lunellas.com,null
Felice 56,"15 W 56th St, New York, NY 10019, संयुक्त राज्य",16464377272,,https://felicerestaurants.com,null
Casa Bella,"127 Mulberry St, New York, NY 10013, संयुक्त राज्य",12124314080,,,null
Cipriani Downtown,"376 W Broadway, New York, NY 10012, संयुक्त राज्य",12123430999,,https://cipriani.com,null
La Masseria NY,"235 W 48th St, New York, NY 10036, संयुक्त राज्य",12125822111,,https://lamasserianyc.com,582-2111info@lamasserianyc.com;info@lamasserianyc.com
Firenze Ristorante Toscano & Bar,"101 Liberty St 3rd Floor, New York, NY 10007, संयुक्त राज्य",16466778580,,https://eataly.com,null
Vic's,"31 Great Jones St, New York, NY 10012, संयुक्त राज्य",12122535700,,https://vicsnewyork.com,null
Il Cantinori,"32 E 10th St, New York, NY 10003, संयुक्त राज्य",12126736044,,https://ilcantinori.com,ilcantinori@gmail.com;ilcantinori@gmail.comcall
Sofia's of Little Italy,"143 Mulberry St, New York, NY 10013, संयुक्त राज्य",12122199799,,https://sofias143.com,-219-9799sofiaslit@gmail.com;-219-9799sofiaslit@gmail.compowered;sofiaslit@gmail.com
Trattoria Pesce Pasta,"262 Bleecker St, New York, NY 10014, संयुक्त राज्य",12126452993,,https://pescepasta.com,null
Gigino Tratoria,"323 Greenwich St, New York, NY 10013, संयुक्त राज्य",12124311112,,https://gigino-trattoria.com,1112manager@gigino.nycopen;contactmanager@gigino.nycparties;manager@gigino.nyc;parties@gigino.nyc
Bar Primi Bowery,"325 Bowery, New York, NY 10003, संयुक्त राज्य",12122209100,,https://barprimi.com,null
Piccola Strada,"77 E 4th St, New York, NY 10003, संयुक्त राज्य",12126741557,,,null
Pepe Rosso,"168 Sullivan St, New York, NY 10012, संयुक्त राज्य",12126774555,,https://peperossotogo.com,null
Original Vincent's,"119 Mott St, New York, NY 10013, संयुक्त राज्य",12122268133,,https://originalvincents.nyc,null
Little Italy Pizzeria and Deli,"50 Fulton St, New York, NY 10038, संयुक्त राज्य",12125717700,,https://orderlittleitalypizzamenu.com,null
Da Nico Ristorante,"164 Mulberry St, New York, NY 10013, संयुक्त राज्य",12123431212,,https://danicoristorante.com,null
Little Italy Pizza,"11 Park Pl, New York, NY 10007, संयुक्त राज्य",12122277077,,https://littleitalypizzaparkplace.com,null
Caffe Napoli,"191 Hester St, New York, NY 10013, संयुक्त राज्य",12122268705,,https://caffenapoli.nyc,null
Cacio e Pepe,"182 2nd Ave, New York, NY 10003, संयुक्त राज्य",12125055931,,https://cacioepepe.com,-505-5931info@cacioepepe.com;-505-5931info@cacioepepe.compowered;info@cacioepepe.com
Rezdôra,"27 E 20th St, New York, NY 10003, संयुक्त राज्य",16466929090,,https://rezdora.nyc,null
Terra,"225 W Broadway, New York, NY 10013, संयुक्त राज्य",12126250900,,https://terrawinebar.com,info@terrawinebar.com
L'Angeletto,"327 2nd Ave, New York, NY 10003, संयुक्त राज्य",12122539600,,https://langeletto.com,null
A Pasta Bar,"330 W Broadway, New York, NY 10013, संयुक्त राज्य",16467624056,,https://apastabar.com,ciao@apastabar.com
Trattoria Dell'Arte,"900 7th Ave, New York, NY 10106, संयुक्त राज्य",12122459800,,https://trattoriadellarte.com,null
Osteria al Doge,"142 W 44th St, New York, NY 10036, संयुक्त राज्य",12129443643,,https://osteriaaldogenyc.com,contactinfo@osteriaaldogenyc.com;info@osteriaaldogenyc.com
Villa Mosconi Restaurant,"69 MacDougal St, New York, NY 10012, संयुक्त राज्य",12126730390,,https://villamosconi.com,null
Trattoria Trecolori,"254 W 47th St, New York, NY 10036, संयुक्त राज्य",12129974540,,https://trattoriatrecolori.com,null
Il Gattopardo,"13-15 W 54th St, New York, NY 10019, संयुक्त राज्य",12122460412,,https://ilgattopardonyc.com,null
Don Angie,"103 Greenwich Ave, New York, NY 10014, संयुक्त राज्य",12128898884,,https://donangie.com,null
Parm Mulberry Street,"248 Mulberry St, New York, NY 10012, संयुक्त राज्य",12129937189,,https://parmitalian.com,null
San Marino,"64 Charlton St, New York, NY 10014, संयुक्त राज्य",12122063766,,https://sanmarinosoho.com,null
Tony's Di Napoli,"1081 3rd Ave, New York, NY 10065, संयुक्त राज्य",12128886333,,https://tonysnyc.com,null
Altro Paradiso,"234 Spring St, New York, NY 10013, संयुक्त राज्य",16469520828,,https://altroparadiso.com,david@gruberstrategies.com;events@mattos-hospitality.com;events@mattos-hospitality.comfor;info@altroparadiso.com;info@altroparadiso.com.for;sarah@wickedgm.com
Il Buco Alimentari & Vineria,"53 Great Jones St, New York, NY 10012, संयुक्त राज्य",12128372622,,https://ilbuco.com,null
Serafina Financial District,"30 Broad St, New York, NY 10004, संयुक्त राज्य",13476479030,,https://serafinarestaurant.com,null
Lavagna,"545 E 5th St, New York, NY 10009, संयुक्त राज्य",12129791005,,https://lavagnanyc.com,null
Frank,"88 2nd Ave, New York, NY 10003, संयुक्त राज्य",12124200202,,https://frankrestaurant.com,reservations@frankcares.com;states212-420-0202reservations@frankcares.com
Chelsea Ristorante Italiano,"108 8th Ave, New York, NY 10011, संयुक्त राज्य",12129247786,,https://chrnyc.com,-924-7786info@chelsearestaurantnyc.com;info@chelsearestaurantnyc.com;info@chelsearestaurantnyc.compowered
Sant Ambroeus Lafayette,"265 Lafayette St, New York, NY 10012, संयुक्त राज्य",12129662770,,https://santambroeus.com,null
Luna Ristorante,"115 Mulberry St, New York, NY 10013, संयुक्त राज्य",12124330132,,,null
Sartiano's,"99 Prince St, New York, NY 10012, संयुक्त राज्य",12126581155,,https://sartianos.com,null
Max Restaurant,"134 W Broadway, New York, NY 10013, संयुक्त राज्य",12129665939,,https://max-ny.com,null
CICCIO Bar & Alimentari,"190 6th Ave, New York, NY 10013, संयुक्त राज्य",16464769498,,https://ciccionyc.com,info@ciccionyc.com
Nonna Beppa,"290 Hudson St, New York, NY 10013, संयुक्त राज्य",19176393996,,https://nonnabeppa.com,3996info@nonnabeppa.commonday;info@nonnabeppa.com
Pasta Eater,"9 E 17th St, New York, NY 10003, संयुक्त राज्य",12126275910,,https://pasta-eater.com,-627-5910info@pasta-eater.compowered;info@pasta-eater.com
Becco,"355 W 46th St, New York, NY 10036, संयुक्त राज्य",12123977597,,https://becco-nyc.com,null
